Date,USD,GBP,EURO
2017-05-10,16.29,12.585,14.9876
2017-05-11,16.37,12.7008,15.0612
2017-05-12,16.3,12.6769,14.9871
2017-05-15,16.59,12.8306,15.1203
2017-05-16,16.72,12.9693,15.1257
2017-05-17,16.9,13.0291,15.2156
2017-05-18,16.81,12.897,15.0952
2017-05-19,16.77,12.895,15.0228
2017-05-22,16.95,13.0435,15.0962
2017-05-23,17.14,13.2161,15.2518
2017-05-24,17.03,13.1384,15.2176
2017-05-25,17.15,13.233,15.2893
2017-05-26,17.29,13.4532,15.4072
2017-05-30,17.27,13.423,15.4874
2017-05-31,17.31,13.4845,15.4333
2017-06-01,17.13,13.3266,15.2579
2017-06-02,17.19,13.3712,15.325
2017-06-05,17.52,13.5772,15.5858
2017-06-06,17.56,13.6082,15.6214
2017-06-07,17.6,13.6424,15.7059
2017-06-08,17.6,13.5981,15.6653
