updateDate,code,code_name,industry,industryClassification
2021-11-15,sh.603658,安图生物,医药生物,申万一级行业
2021-11-15,sh.603659,璞泰来,电气设备,申万一级行业
2021-11-15,sh.603660,苏州科达,计算机,申万一级行业
2021-11-15,sh.603661,恒林股份,轻工制造,申万一级行业
2021-11-15,sh.603662,柯力传感,机械设备,申万一级行业
2021-11-15,sh.603663,三祥新材,有色金属,申万一级行业
2021-11-15,sh.603665,康隆达,纺织服装,申万一级行业
2021-11-15,sh.603666,亿嘉和,机械设备,申万一级行业
2021-11-15,sh.603667,五洲新春,机械设备,申万一级行业
2021-11-15,sh.603668,天马科技,农林牧渔,申万一级行业
2021-11-15,sh.603669,灵康药业,医药生物,申万一级行业
2021-11-15,sh.603676,卫信康,医药生物,申万一级行业
2021-11-15,sh.603677,奇精机械,家用电器,申万一级行业
2021-11-15,sh.603678,火炬电子,国防军工,申万一级行业
2021-11-15,sh.603679,华体科技,电子,申万一级行业
2021-11-15,sh.603680,今创集团,机械设备,申万一级行业
2021-11-15,sh.603681,永冠新材,化工,申万一级行业
2021-11-15,sh.603682,锦和商业,商业贸易,申万一级行业
2021-11-15,sh.603683,晶华新材,化工,申万一级行业
2021-11-15,sh.603685,晨丰科技,电子,申万一级行业
2021-11-15,sh.603686,龙马环卫,机械设备,申万一级行业
2021-11-15,sh.603687,大胜达,轻工制造,申万一级行业
2021-11-15,sh.603688,石英股份,有色金属,申万一级行业
2021-11-15,sh.603689,皖天然气,公用事业,申万一级行业
2021-11-15,sh.603690,至纯科技,机械设备,申万一级行业
2021-11-15,sh.603693,江苏新能,公用事业,申万一级行业
2021-11-15,sh.603696,安记食品,食品饮料,申万一级行业
2021-11-15,sh.603697,有友食品,食品饮料,申万一级行业
2021-11-15,sh.603698,航天工程,建筑装饰,申万一级行业
2021-11-15,sh.603699,纽威股份,机械设备,申万一级行业
2021-11-15,sh.603700,宁水集团,机械设备,申万一级行业
2021-11-15,sh.603701,德宏股份,汽车,申万一级行业
2021-11-15,sh.603703,盛洋科技,通信,申万一级行业
2021-11-15,sh.603706,东方环宇,公用事业,申万一级行业
2021-11-15,sh.603707,健友股份,医药生物,申万一级行业
2021-11-15,sh.603708,家家悦,商业贸易,申万一级行业
2021-11-15,sh.603709,中源家居,轻工制造,申万一级行业
2021-11-15,sh.603711,香飘飘,食品饮料,申万一级行业
2021-11-15,sh.603712,七一二,通信,申万一级行业
2021-11-15,sh.603713,密尔克卫,交通运输,申万一级行业
2021-11-15,sh.603716,塞力医疗,医药生物,申万一级行业
2021-11-15,sh.603717,天域生态,建筑装饰,申万一级行业
2021-11-15,sh.603718,海利生物,农林牧渔,申万一级行业
2021-11-15,sh.603719,良品铺子,食品饮料,申万一级行业
2021-11-15,sh.603721,中广天择,传媒,申万一级行业
2021-11-15,sh.603722,阿科力,化工,申万一级行业
2021-11-15,sh.603725,天安新材,化工,申万一级行业
2021-11-15,sh.603726,朗迪集团,家用电器,申万一级行业
2021-11-15,sh.603727,博迈科,采掘,申万一级行业
2021-11-15,sh.603728,鸣志电器,电气设备,申万一级行业
2021-11-15,sh.603729,ST龙韵,传媒,申万一级行业
2021-11-15,sh.603730,岱美股份,汽车,申万一级行业
2021-11-15,sh.603733,仙鹤股份,轻工制造,申万一级行业
2021-11-15,sh.603737,三棵树,化工,申万一级行业
2021-11-15,sh.603738,泰晶科技,电子,申万一级行业
2021-11-15,sh.603739,蔚蓝生物,农林牧渔,申万一级行业
2021-11-15,sh.603755,日辰股份,食品饮料,申万一级行业
2021-11-15,sh.603757,大元泵业,机械设备,申万一级行业
2021-11-15,sh.603758,秦安股份,汽车,申万一级行业
2021-11-15,sh.603759,海天股份,公用事业,申万一级行业
2021-11-15,sh.603766,隆鑫通用,汽车,申万一级行业
2021-11-15,sh.603767,中马传动,汽车,申万一级行业
2021-11-15,sh.603768,常青股份,汽车,申万一级行业
2021-11-15,sh.603773,沃格光电,电子,申万一级行业
2021-11-15,sh.603776,永安行,汽车,申万一级行业
2021-11-15,sh.603777,来伊份,食品饮料,申万一级行业
2021-11-15,sh.603778,乾景园林,建筑装饰,申万一级行业
2021-11-15,sh.603779,威龙股份,食品饮料,申万一级行业
2021-11-15,sh.603786,科博达,汽车,申万一级行业
2021-11-15,sh.603787,新日股份,汽车,申万一级行业
2021-11-15,sh.603788,宁波高发,汽车,申万一级行业
2021-11-15,sh.603789,星光农机,机械设备,申万一级行业
2021-11-15,sh.603790,雅运股份,化工,申万一级行业
2021-11-15,sh.603797,联泰环保,公用事业,申万一级行业
2021-11-15,sh.603798,康普顿,化工,申万一级行业
2021-11-15,sh.603799,华友钴业,有色金属,申万一级行业
2021-11-15,sh.603800,道森股份,机械设备,申万一级行业
2021-11-15,sh.603801,志邦家居,轻工制造,申万一级行业
2021-11-15,sh.603803,瑞斯康达,通信,申万一级行业
2021-11-15,sh.603806,福斯特,电气设备,申万一级行业
2021-11-15,sh.603808,歌力思,纺织服装,申万一级行业
2021-11-15,sh.603809,豪能股份,汽车,申万一级行业
2021-11-15,sh.603810,丰山集团,化工,申万一级行业
2021-11-15,sh.603811,诚意药业,医药生物,申万一级行业
2021-11-15,sh.603813,原尚股份,交通运输,申万一级行业
2021-11-15,sh.603815,交建股份,建筑装饰,申万一级行业
2021-11-15,sh.603816,顾家家居,轻工制造,申万一级行业
2021-11-15,sh.603817,海峡环保,公用事业,申万一级行业
2021-11-15,sh.603818,曲美家居,轻工制造,申万一级行业
2021-11-15,sh.603819,神力股份,电气设备,申万一级行业
2021-11-15,sh.603822,嘉澳环保,化工,申万一级行业
2021-11-15,sh.603823,百合花,化工,申万一级行业
2021-11-15,sh.603825,华扬联众,传媒,申万一级行业
2021-11-15,sh.603826,坤彩科技,有色金属,申万一级行业
2021-11-15,sh.603828,柯利达,建筑装饰,申万一级行业
2021-11-15,sh.603829,洛凯股份,电气设备,申万一级行业
2021-11-15,sh.603833,欧派家居,轻工制造,申万一级行业
2021-11-15,sh.603836,海程邦达,交通运输,申万一级行业
2021-11-15,sh.603838,四通股份,轻工制造,申万一级行业
2021-11-15,sh.603839,安正时尚,纺织服装,申万一级行业
2021-11-15,sh.603843,正平股份,建筑装饰,申万一级行业
2021-11-15,sh.603848,好太太,轻工制造,申万一级行业
2021-11-15,sh.603855,华荣股份,机械设备,申万一级行业
2021-11-15,sh.603856,东宏股份,建筑材料,申万一级行业
2021-11-15,sh.603858,步长制药,医药生物,申万一级行业
2021-11-15,sh.603859,能科科技,电气设备,申万一级行业
2021-11-15,sh.603860,中公高科,建筑装饰,申万一级行业
2021-11-15,sh.603861,白云电器,电气设备,申万一级行业
2021-11-15,sh.603863,ST松炀,轻工制造,申万一级行业
2021-11-15,sh.603866,桃李面包,食品饮料,申万一级行业
2021-11-15,sh.603867,新化股份,化工,申万一级行业
2021-11-15,sh.603868,飞科电器,家用电器,申万一级行业
2021-11-15,sh.603869,新智认知,计算机,申万一级行业
2021-11-15,sh.603871,嘉友国际,交通运输,申万一级行业
2021-11-15,sh.603876,鼎胜新材,有色金属,申万一级行业
2021-11-15,sh.603877,太平鸟,纺织服装,申万一级行业
2021-11-15,sh.603878,武进不锈,钢铁,申万一级行业
2021-11-15,sh.603879,永悦科技,化工,申万一级行业
2021-11-15,sh.603880,南卫股份,医药生物,申万一级行业
2021-11-15,sh.603881,数据港,计算机,申万一级行业
2021-11-15,sh.603882,金域医学,医药生物,申万一级行业
2021-11-15,sh.603883,老百姓,医药生物,申万一级行业
2021-11-15,sh.603885,吉祥航空,交通运输,申万一级行业
2021-11-15,sh.603886,元祖股份,食品饮料,申万一级行业
2021-11-15,sh.603887,城地香江,建筑装饰,申万一级行业
2021-11-15,sh.603888,新华网,传媒,申万一级行业
2021-11-15,sh.603889,新澳股份,纺织服装,申万一级行业
2021-11-15,sh.603890,春秋电子,电子,申万一级行业
2021-11-15,sh.603893,瑞芯微,电子,申万一级行业
2021-11-15,sh.603895,天永智能,机械设备,申万一级行业
2021-11-15,sh.603896,寿仙谷,医药生物,申万一级行业
2021-11-15,sh.603897,长城科技,电气设备,申万一级行业
2021-11-15,sh.603898,好莱客,轻工制造,申万一级行业
2021-11-15,sh.603899,晨光文具,轻工制造,申万一级行业
2021-11-15,sh.603900,莱绅通灵,商业贸易,申万一级行业
2021-11-15,sh.603901,永创智能,机械设备,申万一级行业
2021-11-15,sh.603903,中持股份,公用事业,申万一级行业
2021-11-15,sh.603906,龙蟠科技,化工,申万一级行业
2021-11-15,sh.603908,牧高笛,纺织服装,申万一级行业
2021-11-15,sh.603909,合诚股份,建筑装饰,申万一级行业
2021-11-15,sh.603912,佳力图,机械设备,申万一级行业
2021-11-15,sh.603915,国茂股份,机械设备,申万一级行业
2021-11-15,sh.603916,苏博特,化工,申万一级行业
2021-11-15,sh.603917,合力科技,汽车,申万一级行业
2021-11-15,sh.603918,金桥信息,计算机,申万一级行业
2021-11-15,sh.603919,金徽酒,食品饮料,申万一级行业
2021-11-15,sh.603920,世运电路,电子,申万一级行业
2021-11-15,sh.603922,金鸿顺,汽车,申万一级行业
2021-11-15,sh.603926,铁流股份,汽车,申万一级行业
2021-11-15,sh.603927,中科软,计算机,申万一级行业
2021-11-15,sh.603928,兴业股份,化工,申万一级行业
2021-11-15,sh.603929,亚翔集成,建筑装饰,申万一级行业
2021-11-15,sh.603931,格林达,电子,申万一级行业
2021-11-15,sh.603933,睿能科技,电子,申万一级行业
2021-11-15,sh.603936,博敏电子,电子,申万一级行业
2021-11-15,sh.603937,丽岛新材,建筑材料,申万一级行业
2021-11-15,sh.603938,三孚股份,化工,申万一级行业
2021-11-15,sh.603939,益丰药房,医药生物,申万一级行业
2021-11-15,sh.603948,建业股份,化工,申万一级行业
2021-11-15,sh.603949,雪龙集团,化工,申万一级行业
2021-11-15,sh.603950,长源东谷,汽车,申万一级行业
2021-11-15,sh.603955,大千生态,建筑装饰,申万一级行业
2021-11-15,sh.603956,威派格,机械设备,申万一级行业
2021-11-15,sh.603958,哈森股份,纺织服装,申万一级行业
2021-11-15,sh.603959,百利科技,建筑装饰,申万一级行业
2021-11-15,sh.603960,克来机电,机械设备,申万一级行业
2021-11-15,sh.603963,大理药业,医药生物,申万一级行业
2021-11-15,sh.603966,法兰泰克,机械设备,申万一级行业
2021-11-15,sh.603967,中创物流,交通运输,申万一级行业
2021-11-15,sh.603968,醋化股份,化工,申万一级行业
2021-11-15,sh.603969,银龙股份,机械设备,申万一级行业
2021-11-15,sh.603970,中农立华,化工,申万一级行业
2021-11-15,sh.603976,正川股份,医药生物,申万一级行业
2021-11-15,sh.603977,国泰集团,化工,申万一级行业
2021-11-15,sh.603978,深圳新星,有色金属,申万一级行业
2021-11-15,sh.603979,金诚信,采掘,申万一级行业
2021-11-15,sh.603980,吉华集团,化工,申万一级行业
2021-11-15,sh.603982,泉峰汽车,汽车,申万一级行业
2021-11-15,sh.603983,丸美股份,化工,申万一级行业
2021-11-15,sh.603985,恒润股份,机械设备,申万一级行业
2021-11-15,sh.603986,兆易创新,电子,申万一级行业
2021-11-15,sh.603987,康德莱,医药生物,申万一级行业
2021-11-15,sh.603988,中电电机,电气设备,申万一级行业
2021-11-15,sh.603989,艾华集团,电子,申万一级行业
2021-11-15,sh.603990,麦迪科技,计算机,申万一级行业
2021-11-15,sh.603991,至正股份,化工,申万一级行业
2021-11-15,sh.603992,松霖科技,轻工制造,申万一级行业
2021-11-15,sh.603993,洛阳钼业,有色金属,申万一级行业
2021-11-15,sh.603995,甬金股份,钢铁,申万一级行业
2021-11-15,sh.603996,*ST中新,家用电器,申万一级行业
2021-11-15,sh.603997,继峰股份,汽车,申万一级行业
2021-11-15,sh.603998,方盛制药,医药生物,申万一级行业
2021-11-15,sh.603999,读者传媒,传媒,申万一级行业
2021-11-15,sh.605001,威奥股份,机械设备,申万一级行业
2021-11-15,sh.605003,众望布艺,纺织服装,申万一级行业
2021-11-15,sh.605005,合兴股份,汽车,申万一级行业
2021-11-15,sh.605006,山东玻纤,化工,申万一级行业
2021-11-15,sh.605007,五洲特纸,轻工制造,申万一级行业
2021-11-15,sh.605008,长鸿高科,化工,申万一级行业
2021-11-15,sh.605009,豪悦护理,轻工制造,申万一级行业
2021-11-15,sh.605011,杭州热电,公用事业,申万一级行业
2021-11-15,sh.605016,百龙创园,农林牧渔,申万一级行业
2021-11-15,sh.605018,长华股份,汽车,申万一级行业
2021-11-15,sh.605020,永和股份,化工,申万一级行业
2021-11-15,sh.605028,世茂能源,公用事业,申万一级行业
2021-11-15,sh.605033,美邦股份,化工,申万一级行业
2021-11-15,sh.605050,福然德,交通运输,申万一级行业
2021-11-15,sh.605055,迎丰股份,纺织服装,申万一级行业
2021-11-15,sh.605056,咸亨国际,机械设备,申万一级行业
2021-11-15,sh.605058,澳弘电子,电子,申万一级行业
2021-11-15,sh.605060,联德股份,机械设备,申万一级行业
2021-11-15,sh.605066,天正电气,电气设备,申万一级行业
2021-11-15,sh.605068,明新旭腾,汽车,申万一级行业
2021-11-15,sh.605069,正和生态,公用事业,申万一级行业
2021-11-15,sh.605077,华康股份,食品饮料,申万一级行业
2021-11-15,sh.605080,浙江自然,纺织服装,申万一级行业
2021-11-15,sh.605081,太和水,建筑装饰,申万一级行业
2021-11-15,sh.605086,龙高股份,采掘,申万一级行业
2021-11-15,sh.605088,冠盛股份,汽车,申万一级行业
2021-11-15,sh.605089,味知香,食品饮料,申万一级行业
2021-11-15,sh.605090,九丰能源,公用事业,申万一级行业
2021-11-15,sh.605098,行动教育,综合,申万一级行业
2021-11-15,sh.605099,共创草坪,轻工制造,申万一级行业
2021-11-15,sh.605100,华丰股份,机械设备,申万一级行业
2021-11-15,sh.605108,同庆楼,休闲服务,申万一级行业
2021-11-15,sh.605111,新洁能,电子,申万一级行业
2021-11-15,sh.605116,奥锐特,医药生物,申万一级行业
2021-11-15,sh.605117,德业股份,家用电器,申万一级行业
2021-11-15,sh.605118,力鼎光电,电子,申万一级行业
2021-11-15,sh.605122,四方新材,建筑材料,申万一级行业
2021-11-15,sh.605123,派克新材,国防军工,申万一级行业
2021-11-15,sh.605128,上海沿浦,汽车,申万一级行业
2021-11-15,sh.605133,嵘泰股份,汽车,申万一级行业
2021-11-15,sh.605136,丽人丽妆,传媒,申万一级行业
2021-11-15,sh.605138,盛泰集团,纺织服装,申万一级行业
2021-11-15,sh.605151,西上海,交通运输,申万一级行业
2021-11-15,sh.605155,西大门,化工,申万一级行业
2021-11-15,sh.605158,华达新材,建筑材料,申万一级行业
2021-11-15,sh.605162,新中港,公用事业,申万一级行业
2021-11-15,sh.605166,聚合顺,化工,申万一级行业
2021-11-15,sh.605167,利柏特,建筑装饰,申万一级行业
2021-11-15,sh.605168,三人行,传媒,申万一级行业
